IL,XL,X,Y,Z_CONFORM,Z_POLY,DIST
36,89,439762.0,7355123.7,2715.51,4671.75,37936.7
37,89,440762.0,7355123.7,2926.33,4615.87,37609.6
38,89,441762.0,7355123.7,3065.73,4559.98,37304.4
39,89,442762.0,7355123.7,3296.36,4504.09,37021.6
40,89,443762.0,7355123.7,3356.44,4448.21,36761.6
41,89,444762.0,7355123.7,3571.30,4392.33,36525.0
42,89,445762.0,7355123.7,3645.68,4336.47,36312.1
43,89,446762.0,7355123.7,3951.62,4280.63,36123.2
44,89,447762.0,7355123.7,3919.25,4224.81,35958.8
45,89,448762.0,7355123.7,4219.92,4169.02,35819.2
46,89,449762.0,7355123.7,4421.58,4113.27,35704.6
47,89,450762.0,7355123.7,4683.10,4057.54,35615.2
48,89,451762.0,7355123.7,4735.16,4001.86,35551.2
49,89,452762.0,7355123.7,4898.59,3946.22,35512.8
50,89,453762.0,7355123.7,4879.79,3890.62,35500.0
51,89,454762.0,7355123.7,5057.62,3835.06,35512.8
52,89,455762.0,7355123.7,4869.39,3779.54,35551.2
53,89,456762.0,7355123.7,4991.64,3724.06,35615.2
54,89,457762.0,7355123.7,4996.32,3668.63,35704.6
55,89,458762.0,7355123.7,5047.84,3613.22,35819.2
56,89,459762.0,7355123.7,4885.48,3557.85,35958.8
57,89,460762.0,7355123.7,4840.02,3502.51,36123.2
58,89,461762.0,7355123.7,4624.84,3447.19,36312.1
59,89,462762.0,7355123.7,4621.95,3391.89,36525.0
60,89,463762.0,7355123.7,4271.36,3336.61,36761.6
61,89,464762.0,7355123.7,4254.25,3281.33,37021.6
62,89,465762.0,7355123.7,4148.64,3226.06,37304.4
63,89,466762.0,7355123.7,4123.82,3170.79,37609.6
64,89,467762.0,7355123.7,3917.77,3115.51,37936.7
65,89,468762.0,7355123.7,3854.69,3060.23,38285.2
66,89,469762.0,7355123.7,3641.25,3004.93,38654.5
67,89,470762.0,7355123.7,3654.68,2949.62,39044.1
68,89,471762.0,7355123.7,3332.58,2894.30,39453.5
69,89,472762.0,7355123.7,3355.57,2838.96,39882.0
70,89,473762.0,7355123.7,3302.95,2783.60,40329.2
71,89,474762.0,7355123.7,3347.04,2728.22,40794.5
72,89,475762.0,7355123.7,3225.49,2672.82,41277.2
73,89,476762.0,7355123.7,3256.19,2617.41,41776.9
74,89,477762.0,7355123.7,3139.49,2561.97,42293.0
75,89,478762.0,7355123.7,3250.42,2506.51,42824.9
76,89,479762.0,7355123.7,3022.83,2451.05,43372.2
77,89,480762.0,7355123.7,3132.47,2395.56,43934.2
78,89,481762.0,7355123.7,3152.57,2340.07,44510.4
79,89,482762.0,7355123.7,3248.26,2284.56,45100.4
80,89,483762.0,7355123.7,3157.27,2229.04,45703.7
81,89,484762.0,7355123.7,3161.03,2197.44,46319.7
82,89,485762.0,7355123.7,2977.53,2165.25,46948.0
83,89,486762.0,7355123.7,2871.39,2134.81,47588.2
84,89,487762.0,7355123.7,2679.57,2108.24,48239.7
85,89,488762.0,7355123.7,2830.53,2087.20,48902.3
86,89,489762.0,7355123.7,2649.65,2072.85,49575.4
87,89,490762.0,7355123.7,2703.62,2065.71,50258.7
88,89,491762.0,7355123.7,2617.23,2065.60,50951.8
89,89,492762.0,7355123.7,2689.27,2071.66,51654.3
90,89,493762.0,7355123.7,2600.18,2082.24,52365.9
91,89,494762.0,7355123.7,2609.94,2094.94,53086.2
92,89,495762.0,7355123.7,2543.09,2106.64,53814.9
93,89,496762.0,7355123.7,2816.36,2113.37,54551.7
94,89,497762.0,7355123.7,2747.75,2113.74,55296.3
95,89,498762.0,7355123.7,2905.65,2113.74,56048.3
96,89,499762.0,7355123.7,2913.18,2113.75,56807.5
97,89,500762.0,7355123.7,3063.69,2113.75,57573.7
98,89,501762.0,7355123.7,3032.97,2113.75,58346.6
99,89,502762.0,7355123.7,3083.04,2113.75,59125.9
100,89,503762.0,7355123.7,3044.61,2113.75,59911.4
0,90,403762.0,7356123.7,5823.90,4892.76,60531.2
1,90,404762.0,7356123.7,6056.99,4892.76,59753.5
2,90,405762.0,7356123.7,6055.73,4892.76,58982.0
3,90,406762.0,7356123.7,6246.51,4892.76,58217.1
4,90,407762.0,7356123.7,6148.38,4892.76,57459.0
5,90,408762.0,7356123.7,6331.36,4892.76,56708.0
6,90,409762.0,7356123.7,6221.33,4892.75,55964.3
7,90,410762.0,7356123.7,6076.28,4892.75,55228.2
8,90,411762.0,7356123.7,6015.66,4892.75,54500.0
9,90,412762.0,7356123.7,6080.88,4892.75,53780.0
10,90,413762.0,7356123.7,5897.18,4892.74,53068.5
11,90,414762.0,7356123.7,5891.56,4892.74,52365.9
12,90,415762.0,7356123.7,5581.99,4892.73,51672.5
13,90,416762.0,7356123.7,5546.15,4892.72,50988.5
14,90,417762.0,7356123.7,5224.37,4892.71,50314.5
15,90,418762.0,7356123.7,4884.49,4892.69,49650.7
16,90,419762.0,7356123.7,4648.78,4892.68,48997.6
17,90,420762.0,7356123.7,4559.14,4892.65,48355.6
18,90,421762.0,7356123.7,4248.17,4896.56,47725.0
19,90,422762.0,7356123.7,4160.85,4913.42,47106.3
20,90,423762.0,7356123.7,3821.56,4938.65,46500.0
21,90,424762.0,7356123.7,3805.22,4967.55,45906.5
22,90,425762.0,7356123.7,3540.59,4996.20,45326.2
23,90,426762.0,7356123.7,3283.87,5021.48,44759.7
24,90,427762.0,7356123.7,3147.74,5041.04,44207.4
25,90,428762.0,7356123.7,3166.12,5053.29,43669.9
26,90,429762.0,7356123.7,3017.39,5057.40,43147.6
27,90,430762.0,7356123.7,3007.12,5053.26,42641.1
28,90,431762.0,7356123.7,2889.72,5041.43,42150.8
29,90,432762.0,7356123.7,2878.29,5023.03,41677.4
30,90,433762.0,7356123.7,2736.35,4999.69,41221.4
31,90,434762.0,7356123.7,2799.50,4943.95,40783.2
32,90,435762.0,7356123.7,2737.07,4888.18,40363.4
33,90,436762.0,7356123.7,2787.15,4832.41,39962.6
34,90,437762.0,7356123.7,2737.79,4776.62,39581.3
35,90,438762.0,7356123.7,2835.12,4720.83,39220.0
36,90,439762.0,7356123.7,2773.47,4665.02,38879.2
37,90,440762.0,7356123.7,2873.62,4609.21,38559.5
38,90,441762.0,7356123.7,3100.08,4553.40,38261.2
39,90,442762.0,7356123.7,3337.80,4497.58,37984.9
40,90,443762.0,7356123.7,3327.49,4441.77,37731.1
41,90,444762.0,7356123.7,3636.43,4385.97,37500.0
42,90,445762.0,7356123.7,3685.03,4330.18,37292.2
43,90,446762.0,7356123.7,3944.32,4274.40,37107.9
44,90,447762.0,7356123.7,3978.36,4218.64,36947.5
45,90,448762.0,7356123.7,4158.47,4162.90,36811.3
46,90,449762.0,7356123.7,4442.75,4107.18,36699.5
47,90,450762.0,7356123.7,4708.93,4051.49,36612.3
48,90,451762.0,7356123.7,4689.18,3995.83,36550.0
49,90,452762.0,7356123.7,4943.16,3940.21,36512.5
50,90,453762.0,7356123.7,4893.20,3884.61,36500.0
51,90,454762.0,7356123.7,5021.32,3829.05,36512.5
52,90,455762.0,7356123.7,4900.53,3773.51,36550.0
53,90,456762.0,7356123.7,4905.58,3718.01,36612.3
54,90,457762.0,7356123.7,4995.07,3662.54,36699.5
55,90,458762.0,7356123.7,5049.53,3607.09,36811.3
56,90,459762.0,7356123.7,4810.99,3551.67,36947.5
57,90,460762.0,7356123.7,4853.56,3496.27,37107.9
58,90,461762.0,7356123.7,4607.23,3440.89,37292.2
59,90,462762.0,7356123.7,4552.94,3385.52,37500.0
60,90,463762.0,7356123.7,4264.30,3330.16,37731.1
61,90,464762.0,7356123.7,4121.95,3274.81,37984.9
62,90,465762.0,7356123.7,4094.01,3219.47,38261.2
63,90,466762.0,7356123.7,4071.59,3164.12,38559.5
64,90,467762.0,7356123.7,3795.85,3108.77,38879.2
65,90,468762.0,7356123.7,3830.99,3053.42,39220.0
66,90,469762.0,7356123.7,3599.10,2998.05,39581.3
67,90,470762.0,7356123.7,3576.02,2942.68,39962.6
68,90,471762.0,7356123.7,3332.50,2887.29,40363.4
69,90,472762.0,7356123.7,3247.98,2831.90,40783.2
70,90,473762.0,7356123.7,3289.84,2776.48,41221.4
71,90,474762.0,7356123.7,3345.46,2721.06,41677.4
72,90,475762.0,7356123.7,3154.80,2665.62,42150.8
73,90,476762.0,7356123.7,3281.25,2610.16,42641.1
74,90,477762.0,7356123.7,3142.47,2554.69,43147.6
75,90,478762.0,7356123.7,3211.25,2499.21,43669.9
76,90,479762.0,7356123.7,3054.74,2443.72,44207.4
77,90,480762.0,7356123.7,3048.19,2388.21,44759.7
78,90,481762.0,7356123.7,3154.35,2332.70,45326.2
79,90,482762.0,7356123.7,3257.17,2277.17,45906.5
80,90,483762.0,7356123.7,3097.28,2221.64,46500.0
81,90,484762.0,7356123.7,3175.44,2195.52,47106.3
82,90,485762.0,7356123.7,2990.02,2168.53,47725.0
83,90,486762.0,7356123.7,2802.47,2142.74,48355.6
84,90,487762.0,7356123.7,2730.73,2120.05,48997.6
85,90,488762.0,7356123.7,2813.55,2101.95,49650.7
86,90,489762.0,7356123.7,2676.74,2089.51,50314.5
87,90,490762.0,7356123.7,2753.59,2083.17,50988.5
88,90,491762.0,7356123.7,2571.14,2082.75,51672.5
89,90,492762.0,7356123.7,2710.85,2087.38,52365.9
90,90,493762.0,7356123.7,2607.74,2095.46,53068.5
91,90,494762.0,7356123.7,2519.52,2104.67,53780.0
92,90,495762.0,7356123.7,2555.69,2111.89,54500.0
93,90,496762.0,7356123.7,2745.50,2113.74,55228.2
94,90,497762.0,7356123.7,2713.02,2113.74,55964.3
95,90,498762.0,7356123.7,2889.35,2113.75,56708.0
96,90,499762.0,7356123.7,2798.66,2113.75,57459.0
97,90,500762.0,7356123.7,3018.84,2113.75,58217.1
98,90,501762.0,7356123.7,2985.71,2113.75,58982.0
99,90,502762.0,7356123.7,2958.10,2113.75,59753.5
100,90,503762.0,7356123.7,3044.89,2113.75,60531.2
0,91,403762.0,7357123.7,5795.67,4892.76,61160.7
1,91,404762.0,7357123.7,5996.70,4892.76,60390.5
2,91,405762.0,7357123.7,6068.24,4892.76,59626.9
3,91,406762.0,7357123.7,6153.50,4892.76,58869.9
4,91,407762.0,7357123.7,6150.27,4892.76,58119.8
5,91,408762.0,7357123.7,6282.50,4892.76,57376.9
6,91,409762.0,7357123.7,6234.20,4892.76,56641.5
7,91,410762.0,7357123.7,6056.35,4892.75,55913.8
8,91,411762.0,7357123.7,5992.39,4892.75,55194.1
9,91,412762.0,7357123.7,6021.97,4892.75,54482.8
10,91,413762.0,7357123.7,5915.04,4892.75,53780.0
11,91,414762.0,7357123.7,5813.29,4892.74,53086.2
12,91,415762.0,7357123.7,5603.10,4892.74,52401.7
13,91,416762.0,7357123.7,5517.17,4892.73,51726.8
14,91,417762.0,7357123.7,5263.83,4892.72,51061.9
15,91,418762.0,7357123.7,4903.99,4892.71,50407.3
16,91,419762.0,7357123.7,4677.90,4892.70,49763.5
17,91,420762.0,7357123.7,4559.48,4892.68,49130.8
18,91,421762.0,7357123.7,4319.24,4892.66,48509.6
19,91,422762.0,7357123.7,4116.55,4899.67,47900.4
20,91,423762.0,7357123.7,3862.68,4917.13,47303.5
21,91,424762.0,7357123.7,3788.05,4940.24,46719.5
22,91,425762.0,7357123.7,3582.59,4964.98,46148.8
23,91,426762.0,7357123.7,3295.98,4988.08,45591.8
24,91,427762.0,7357123.7,3160.29,5007.10,45048.9
25,91,428762.0,7357123.7,3142.38,5020.27,44520.8
26,91,429762.0,7357123.7,3016.84,5026.64,44007.9
27,91,430762.0,7357123.7,2960.22,5025.88,43510.6
28,91,431762.0,7357123.7,2896.81,5018.35,43029.6
29,91,432762.0,7357123.7,2846.98,5004.94,42565.2
30,91,433762.0,7357123.7,2753.75,4986.99,42118.0
31,91,434762.0,7357123.7,2773.54,4931.28,41688.5
32,91,435762.0,7357123.7,2754.48,4875.56,41277.2
33,91,436762.0,7357123.7,2754.85,4819.84,40884.7
34,91,437762.0,7357123.7,2755.20,4764.10,40511.4
35,91,438762.0,7357123.7,2831.58,4708.36,40157.8
36,91,439762.0,7357123.7,2807.13,4652.61,39824.4
37,91,440762.0,7357123.7,2906.30,4596.85,39511.6
38,91,441762.0,7357123.7,3160.46,4541.10,39220.0
39,91,442762.0,7357123.7,3335.09,4485.34,38950.0
40,91,443762.0,7357123.7,3377.27,4429.59,38701.9
41,91,444762.0,7357123.7,3593.03,4373.84,38476.2
42,91,445762.0,7357123.7,3747.15,4318.10,38273.2
43,91,446762.0,7357123.7,3931.79,4262.37,38093.3
44,91,447762.0,7357123.7,3994.62,4206.65,37936.7
45,91,448762.0,7357123.7,4165.11,4150.95,37803.8
46,91,449762.0,7357123.7,4469.36,4095.27,37694.7
47,91,450762.0,7357123.7,4667.11,4039.61,37609.6
48,91,451762.0,7357123.7,4697.45,3983.97,37548.8
49,91,452762.0,7357123.7,4852.06,3928.35,37512.2
50,91,453762.0,7357123.7,4898.23,3872.76,37500.0
51,91,454762.0,7357123.7,4949.58,3817.19,37512.2
52,91,455762.0,7357123.7,4864.42,3761.65,37548.8
53,91,456762.0,7357123.7,4872.81,3706.13,37609.6
54,91,457762.0,7357123.7,4995.09,3650.63,37694.7
55,91,458762.0,7357123.7,4987.82,3595.15,37803.8
56,91,459762.0,7357123.7,4800.03,3539.69,37936.7
57,91,460762.0,7357123.7,4747.69,3484.25,38093.3
58,91,461762.0,7357123.7,4606.87,3428.82,38273.2
59,91,462762.0,7357123.7,4479.77,3373.40,38476.2
60,91,463762.0,7357123.7,4223.18,3317.99,38701.9
61,91,464762.0,7357123.7,4075.39,3262.58,38950.0
62,91,465762.0,7357123.7,4072.21,3207.18,39220.0
63,91,466762.0,7357123.7,3985.94,3151.77,39511.6
64,91,467762.0,7357123.7,3764.84,3096.37,39824.4
65,91,468762.0,7357123.7,3712.16,3040.96,40157.8
66,91,469762.0,7357123.7,3594.55,2985.54,40511.4
67,91,470762.0,7357123.7,3508.90,2930.12,40884.7
68,91,471762.0,7357123.7,3309.09,2874.68,41277.2
69,91,472762.0,7357123.7,3231.31,2819.24,41688.5
70,91,473762.0,7357123.7,3308.41,2763.79,42118.0
71,91,474762.0,7357123.7,3306.53,2708.32,42565.2
72,91,475762.0,7357123.7,3171.97,2652.85,43029.6
73,91,476762.0,7357123.7,3208.83,2597.36,43510.6
74,91,477762.0,7357123.7,3180.88,2541.87,44007.9
75,91,478762.0,7357123.7,3181.61,2486.36,44520.8
76,91,479762.0,7357123.7,3061.40,2430.85,45048.9
77,91,480762.0,7357123.7,3053.22,2375.32,45591.8
78,91,481762.0,7357123.7,3187.13,2319.79,46148.8
79,91,482762.0,7357123.7,3227.98,2264.25,46719.5
80,91,483762.0,7357123.7,3123.18,2208.71,47303.5
81,91,484762.0,7357123.7,3151.69,2188.03,47900.4
82,91,485762.0,7357123.7,3033.52,2166.30,48509.6
83,91,486762.0,7357123.7,2823.03,2145.32,49130.8
84,91,487762.0,7357123.7,2757.04,2126.75,49763.5
85,91,488762.0,7357123.7,2806.81,2111.90,50407.3
86,91,489762.0,7357123.7,2740.29,2101.69,51061.9
87,91,490762.0,7357123.7,2707.44,2096.48,51726.8
88,91,491762.0,7357123.7,2614.57,2096.05,52401.7
89,91,492762.0,7357123.7,2697.00,2099.50,53086.2
90,91,493762.0,7357123.7,2649.06,2105.26,53780.0
91,91,494762.0,7357123.7,2522.15,2111.02,54482.8
92,91,495762.0,7357123.7,2547.08,2113.74,55194.1
93,91,496762.0,7357123.7,2691.32,2113.74,55913.8
94,91,497762.0,7357123.7,2721.41,2113.75,56641.5
95,91,498762.0,7357123.7,2783.45,2113.75,57376.9
96,91,499762.0,7357123.7,2780.57,2113.75,58119.8
97,91,500762.0,7357123.7,2946.10,2113.75,58869.9
98,91,501762.0,7357123.7,2976.81,2113.75,59626.9
99,91,502762.0,7357123.7,2924.43,2113.75,60390.5
100,91,503762.0,7357123.7,3016.66,2113.75,61160.7
0,92,403762.0,7358123.7,5831.33,4892.76,61799.3
1,92,404762.0,7358123.7,5970.71,4892.76,61036.8
2,92,405762.0,7358123.7,6057.60,4892.76,60280.9
3,92,406762.0,7358123.7,6124.96,4892.76,59531.7
4,92,407762.0,7358123.7,6145.91,4892.76,58789.6
5,92,408762.0,7358123.7,6164.64,4892.76,58054.9
6,92,409762.0,7358123.7,6207.62,4892.76,57327.6
7,92,410762.0,7358123.7,6180.75,4892.76,56608.2
8,92,411762.0,7358123.7,5985.14,4892.75,55897.0
9,92,412762.0,7358123.7,5951.92,4892.75,55194.1
10,92,413762.0,7358123.7,5869.65,4892.75,54500.0
11,92,414762.0,7358123.7,5767.45,4892.75,53814.9
12,92,415762.0,7358123.7,5597.55,4892.74,53139.2
13,92,416762.0,7358123.7,5412.41,4892.74,52473.2
14,92,417762.0,7358123.7,5271.44,4892.73,51817.3
15,92,418762.0,7358123.7,5091.47,4892.72,51171.7
16,92,419762.0,7358123.7,4759.19,4892.71,50537.0
17,92,420762.0,7358123.7,4591.66,4892.70,49913.5
18,92,421762.0,7358123.7,4377.18,4892.69,49301.5
19,92,422762.0,7358123.7,4157.74,4892.89,48701.5
20,92,423762.0,7358123.7,3923.36,4900.72,48114.0
21,92,424762.0,7358123.7,3730.84,4916.38,47539.2
22,92,425762.0,7358123.7,3618.81,4935.72,46977.7
23,92,426762.0,7358123.7,3494.81,4955.36,46430.0
24,92,427762.0,7358123.7,3238.47,4972.69,45896.4
25,92,428762.0,7358123.7,3160.37,4985.82,45377.4
26,92,429762.0,7358123.7,3042.66,4993.61,44873.5
27,92,430762.0,7358123.7,2960.13,4995.55,44385.3
28,92,431762.0,7358123.7,2900.43,4991.75,43913.1
29,92,432762.0,7358123.7,2835.66,4982.85,43457.4
30,92,433762.0,7358123.7,2766.86,4969.94,43018.8
31,92,434762.0,7358123.7,2767.24,4914.26,42597.7
32,92,435762.0,7358123.7,2767.60,4858.58,42194.6
33,92,436762.0,7358123.7,2767.97,4802.89,41810.0
34,92,437762.0,7358123.7,2796.91,4747.19,41444.4
35,92,438762.0,7358123.7,2866.88,4691.49,41098.2
36,92,439762.0,7358123.7,2902.57,4635.78,40771.9
37,92,440762.0,7358123.7,3120.69,4580.07,40465.9
38,92,441762.0,7358123.7,3208.77,4524.36,40180.7
39,92,442762.0,7358123.7,3284.58,4468.65,39916.6
40,92,443762.0,7358123.7,3437.18,4412.94,39674.1
41,92,444762.0,7358123.7,3623.83,4357.23,39453.5
42,92,445762.0,7358123.7,3787.90,4301.53,39255.1
43,92,446762.0,7358123.7,3946.79,4245.84,39079.3
44,92,447762.0,7358123.7,4058.73,4190.15,38926.4
45,92,448762.0,7358123.7,4335.42,4134.48,38796.6
46,92,449762.0,7358123.7,4459.80,4078.83,38690.0
47,92,450762.0,7358123.7,4545.18,4023.19,38607.0
48,92,451762.0,7358123.7,4674.74,3967.56,38547.6
49,92,452762.0,7358123.7,4789.05,3911.95,38511.9
50,92,453762.0,7358123.7,4835.67,3856.37,38500.0
51,92,454762.0,7358123.7,4862.36,3800.79,38511.9
52,92,455762.0,7358123.7,4840.01,3745.24,38547.6
53,92,456762.0,7358123.7,4980.04,3689.71,38607.0
54,92,457762.0,7358123.7,4951.34,3634.19,38690.0
55,92,458762.0,7358123.7,4852.79,3578.68,38796.6
56,92,459762.0,7358123.7,4778.49,3523.19,38926.4
57,92,460762.0,7358123.7,4701.97,3467.72,39079.3
58,92,461762.0,7358123.7,4579.03,3412.24,39255.1
59,92,462762.0,7358123.7,4436.57,3356.78,39453.5
60,92,463762.0,7358123.7,4241.62,3301.33,39674.1
61,92,464762.0,7358123.7,4214.60,3245.88,39916.6
62,92,465762.0,7358123.7,4048.19,3190.43,40180.7
63,92,466762.0,7358123.7,3865.99,3134.98,40465.9
64,92,467762.0,7358123.7,3758.56,3079.53,40771.9
65,92,468762.0,7358123.7,3682.57,3024.08,41098.2
66,92,469762.0,7358123.7,3584.11,2968.62,41444.4
67,92,470762.0,7358123.7,3485.93,2913.16,41810.0
68,92,471762.0,7358123.7,3352.59,2857.69,42194.6
69,92,472762.0,7358123.7,3401.46,2802.21,42597.7
70,92,473762.0,7358123.7,3320.26,2746.73,43018.8
71,92,474762.0,7358123.7,3226.38,2691.23,43457.4
72,92,475762.0,7358123.7,3208.00,2635.73,43913.1
73,92,476762.0,7358123.7,3221.45,2580.22,44385.3
74,92,477762.0,7358123.7,3210.36,2524.70,44873.5
75,92,478762.0,7358123.7,3193.97,2469.18,45377.4
76,92,479762.0,7358123.7,3133.60,2413.65,45896.4
77,92,480762.0,7358123.7,3244.43,2358.11,46430.0
78,92,481762.0,7358123.7,3213.18,2302.57,46977.7
79,92,482762.0,7358123.7,3157.28,2247.02,47539.2
80,92,483762.0,7358123.7,3166.42,2191.46,48114.0
81,92,484762.0,7358123.7,3086.21,2176.00,48701.5
82,92,485762.0,7358123.7,3069.91,2159.40,49301.5
83,92,486762.0,7358123.7,3029.37,2143.19,49913.5
84,92,487762.0,7358123.7,2848.55,2128.79,50537.0
85,92,488762.0,7358123.7,2841.86,2117.32,51171.7
86,92,489762.0,7358123.7,2794.85,2109.51,51817.3
87,92,490762.0,7358123.7,2746.48,2105.64,52473.2
88,92,491762.0,7358123.7,2677.19,2105.37,53139.2
89,92,492762.0,7358123.7,2642.42,2107.81,53814.9
90,92,493762.0,7358123.7,2684.25,2111.33,54500.0
91,92,494762.0,7358123.7,2712.21,2113.67,55194.1
92,92,495762.0,7358123.7,2607.84,2113.74,55897.0
93,92,496762.0,7358123.7,2685.61,2113.75,56608.2
94,92,497762.0,7358123.7,2728.22,2113.75,57327.6
95,92,498762.0,7358123.7,2771.11,2113.75,58054.9
96,92,499762.0,7358123.7,2791.53,2113.75,58789.6
97,92,500762.0,7358123.7,2843.39,2113.75,59531.7
98,92,501762.0,7358123.7,2970.02,2113.75,60280.9
99,92,502762.0,7358123.7,3080.86,2113.75,61036.8
100,92,503762.0,7358123.7,3052.32,2113.75,61799.3
0,93,403762.0,7359123.7,5861.17,4892.76,62446.9
1,93,404762.0,7359123.7,5982.19,4892.76,61692.0
2,93,405762.0,7359123.7,6037.80,4892.76,60943.8
3,93,406762.0,7359123.7,6111.16,4892.76,60202.4
4,93,407762.0,7359123.7,6114.93,4892.76,59468.2
5,93,408762.0,7359123.7,6055.22,4892.76,58741.5
6,93,409762.0,7359123.7,6121.34,4892.76,58022.4
7,93,410762.0,7359123.7,6207.19,4892.76,57311.2
8,93,411762.0,7359123.7,5908.70,4892.76,56608.2
9,93,412762.0,7359123.7,5863.32,4892.75,55913.8
10,93,413762.0,7359123.7,5768.31,4892.75,55228.2
11,93,414762.0,7359123.7,5697.36,4892.75,54551.7
12,93,415762.0,7359123.7,5546.83,4892.75,53884.7
13,93,416762.0,7359123.7,5322.25,4892.74,53227.4
14,93,417762.0,7359123.7,5241.88,4892.74,52580.3
15,93,418762.0,7359123.7,5223.27,4892.73,51943.7
16,93,419762.0,7359123.7,4822.70,4892.72,51317.9
17,93,420762.0,7359123.7,4658.36,4892.72,50703.3
18,93,421762.0,7359123.7,4432.64,4892.70,50100.4
19,93,422762.0,7359123.7,4238.07,4892.69,49509.4
20,93,423762.0,7359123.7,3995.91,4892.88,48930.9
21,93,424762.0,7359123.7,3727.31,4899.27,48365.2
22,93,425762.0,7359123.7,3644.65,4911.58,47812.8
23,93,426762.0,7359123.7,3656.50,4926.28,47274.0
24,93,427762.0,7359123.7,3311.97,4940.63,46749.4
25,93,428762.0,7359123.7,3222.47,4952.58,46239.3
26,93,429762.0,7359123.7,3083.80,4960.78,45744.3
27,93,430762.0,7359123.7,2982.03,4964.52,45264.7
28,93,431762.0,7359123.7,2902.61,4963.68,44801.1
29,93,432762.0,7359123.7,2841.68,4958.65,44353.9
30,93,433762.0,7359123.7,2777.33,4950.19,43923.6
31,93,434762.0,7359123.7,2777.70,4894.54,43510.6
32,93,435762.0,7359123.7,2778.07,4838.89,43115.4
33,93,436762.0,7359123.7,2801.12,4783.22,42738.5
34,93,437762.0,7359123.7,2851.09,4727.56,42380.3
35,93,438762.0,7359123.7,2942.42,4671.89,42041.2
36,93,439762.0,7359123.7,2988.30,4616.21,41721.7
37,93,440762.0,7359123.7,3291.62,4560.53,41422.2
38,93,441762.0,7359123.7,3238.91,4504.85,41143.0
39,93,442762.0,7359123.7,3278.32,4449.18,40884.7
40,93,443762.0,7359123.7,3497.74,4393.50,40647.5
41,93,444762.0,7359123.7,3684.52,4337.82,40431.8
42,93,445762.0,7359123.7,3823.50,4282.16,40237.9
43,93,446762.0,7359123.7,3993.63,4226.49,40066.0
44,93,447762.0,7359123.7,4102.39,4170.84,39916.6
45,93,448762.0,7359123.7,4447.37,4115.19,39789.7
46,93,449762.0,7359123.7,4410.40,4059.55,39685.6
47,93,450762.0,7359123.7,4435.18,4003.93,39604.5
48,93,451762.0,7359123.7,4604.18,3948.31,39546.5
49,93,452762.0,7359123.7,4699.13,3892.71,39511.6
50,93,453762.0,7359123.7,4714.49,3837.13,39500.0
51,93,454762.0,7359123.7,4753.93,3781.55,39511.6
52,93,455762.0,7359123.7,4743.73,3725.99,39546.5
53,93,456762.0,7359123.7,4986.64,3670.45,39604.5
54,93,457762.0,7359123.7,4845.22,3614.91,39685.6
55,93,458762.0,7359123.7,4723.52,3559.39,39789.7
56,93,459762.0,7359123.7,4727.66,3503.88,39916.6
57,93,460762.0,7359123.7,4668.31,3448.37,40066.0
58,93,461762.0,7359123.7,4539.38,3392.88,40237.9
59,93,462762.0,7359123.7,4428.20,3337.38,40431.8
60,93,463762.0,7359123.7,4251.61,3281.90,40647.5
61,93,464762.0,7359123.7,4316.70,3226.42,40884.7
62,93,465762.0,7359123.7,4015.08,3170.93,41143.0
63,93,466762.0,7359123.7,3802.30,3115.45,41422.2
64,93,467762.0,7359123.7,3766.87,3059.97,41721.7
65,93,468762.0,7359123.7,3696.89,3004.49,42041.2
66,93,469762.0,7359123.7,3581.98,2949.00,42380.3
67,93,470762.0,7359123.7,3508.51,2893.50,42738.5
68,93,471762.0,7359123.7,3391.24,2838.01,43115.4
69,93,472762.0,7359123.7,3532.99,2782.50,43510.6
70,93,473762.0,7359123.7,3319.12,2726.99,43923.6
71,93,474762.0,7359123.7,3196.55,2671.48,44353.9
72,93,475762.0,7359123.7,3252.13,2615.96,44801.1
73,93,476762.0,7359123.7,3272.78,2560.43,45264.7
74,93,477762.0,7359123.7,3244.69,2504.90,45744.3
75,93,478762.0,7359123.7,3249.84,2449.36,46239.3
76,93,479762.0,7359123.7,3199.78,2393.81,46749.4
77,93,480762.0,7359123.7,3396.38,2338.26,47274.0
78,93,481762.0,7359123.7,3225.78,2282.71,47812.8
79,93,482762.0,7359123.7,3136.23,2227.15,48365.2
80,93,483762.0,7359123.7,3216.34,2171.59,48930.9
81,93,484762.0,7359123.7,3069.93,2160.89,49509.4
82,93,485762.0,7359123.7,3092.07,2149.07,50100.4
83,93,486762.0,7359123.7,3195.42,2137.42,50703.3
84,93,487762.0,7359123.7,2932.87,2127.05,51317.9
85,93,488762.0,7359123.7,2919.19,2118.89,51943.7
86,93,489762.0,7359123.7,2853.06,2113.50,52580.3
87,93,490762.0,7359123.7,2823.05,2110.98,53227.4
88,93,491762.0,7359123.7,2746.78,2110.95,53884.7
89,93,492762.0,7359123.7,2637.06,2112.39,54551.7
90,93,493762.0,7359123.7,2705.36,2113.69,55228.2
91,93,494762.0,7359123.7,2863.70,2113.74,55913.8
92,93,495762.0,7359123.7,2666.38,2113.75,56608.2
93,93,496762.0,7359123.7,2728.07,2113.75,57311.2
94,93,497762.0,7359123.7,2745.97,2113.75,58022.4
95,93,498762.0,7359123.7,2805.30,2113.75,58741.5
96,93,499762.0,7359123.7,2819.71,2113.75,59468.2
